;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
2616;2;5;635;1857;Schnelllader;840;1000;0,4629056680363061;45;HPC;2021-01-05 10:35:00;6395;1
2617;2;5;640;1858;Schnelllader;960;1000;0,4800137050793874;45;HPC;2021-01-05 10:40:00;6400;1
2619;2;5;640;1860;Schnelllader;960;1000;0,4049260473757639;45;HPC;2021-01-05 10:40:00;6400;1
2621;2;5;640;1862;Schnelllader;840;1000;0,4386663289895456;45;HPC;2021-01-05 10:40:00;6400;1
2622;2;5;640;1863;Schnelllader;840;1000;0,4600442872242545;45;HPC;2021-01-05 10:40:00;6400;1
2623;2;5;640;1864;Schnelllader;960;1000;0,5014195014098619;45;HPC;2021-01-05 10:40:00;6400;1
2625;2;5;645;1866;Schnelllader;840;1000;0,4443887540815664;45;HPC;2021-01-05 10:45:00;6405;1
2626;2;5;645;1867;Schnelllader;960;1000;0,413130327399277;45;HPC;2021-01-05 10:45:00;6405;1
2628;2;5;650;1869;Schnelllader;960;1000;0,4600346533180321;45;HPC;2021-01-05 10:50:00;6410;1
2629;2;5;650;1870;Schnelllader;960;1000;0,4323657542365381;45;HPC;2021-01-05 10:50:00;6410;1
2630;2;5;650;1871;Schnelllader;960;1000;0,4465666781631475;45;HPC;2021-01-05 10:50:00;6410;1
2631;2;5;655;1872;Schnelllader;960;1000;0,4637907121030356;45;HPC;2021-01-05 10:55:00;6415;1
2632;2;5;655;1873;Schnelllader;960;1000;0,45422353184127;45;HPC;2021-01-05 10:55:00;6415;1
2633;2;5;655;1874;Schnelllader;960;1000;0,4077321643106184;45;HPC;2021-01-05 10:55:00;6415;1
2634;2;5;655;1875;Schnelllader;960;1000;0,4977698779998611;45;HPC;2021-01-05 10:55:00;6415;1
2635;2;5;655;1876;Schnelllader;840;1000;0,5009453338903322;45;HPC;2021-01-05 10:55:00;6415;1
2637;2;5;655;1878;Schnelllader;600;1000;0,4791386086751564;45;HPC;2021-01-05 10:55:00;6415;1
2638;2;5;660;1879;Schnelllader;840;1000;0,4898508713383345;45;HPC;2021-01-05 11:00:00;6420;1
2639;2;5;665;1880;Schnelllader;960;1000;0,4562015922396325;45;HPC;2021-01-05 11:05:00;6425;1
2640;2;5;665;1881;Schnelllader;960;1000;0,5093986847476469;45;HPC;2021-01-05 11:05:00;6425;1
2641;2;5;670;1882;Schnelllader;960;1000;0,4351691890015448;45;HPC;2021-01-05 11:10:00;6430;1
2646;2;5;675;1887;Schnelllader;840;1000;0,4013738089304556;45;HPC;2021-01-05 11:15:00;6435;1
2648;2;5;680;1889;Schnelllader;720;1000;0,4472585996854509;45;HPC;2021-01-05 11:20:00;6440;1
2651;2;5;685;1892;Schnelllader;720;1000;0,4233002036938118;45;HPC;2021-01-05 11:25:00;6445;1
2655;2;5;690;1896;Schnelllader;840;1000;0,4529029308052653;45;HPC;2021-01-05 11:30:00;6450;1
2661;2;5;700;1902;Schnelllader;840;1000;0,4921074602205896;45;HPC;2021-01-05 11:40:00;6460;1
2662;2;5;700;1903;Schnelllader;840;1000;0,4108440819862495;45;HPC;2021-01-05 11:40:00;6460;1
2663;2;5;705;1904;Schnelllader;960;1000;0,4789434612790792;45;HPC;2021-01-05 11:45:00;6465;1
2668;2;5;715;1909;Schnelllader;840;1000;0,4059718068576952;45;HPC;2021-01-05 11:55:00;6475;1
2669;2;5;720;1910;Schnelllader;960;1000;0,4138399492845123;45;HPC;2021-01-05 12:00:00;6480;1
2670;2;5;725;1911;Schnelllader;840;1000;0,4246185451592905;45;HPC;2021-01-05 12:05:00;6485;1
2671;2;5;725;1912;Schnelllader;840;1000;0,4436803698669812;45;HPC;2021-01-05 12:05:00;6485;1
2672;2;5;730;1913;Schnelllader;600;1000;0,4798138972599163;45;HPC;2021-01-05 12:10:00;6490;1
2677;2;5;740;1918;Schnelllader;960;1000;0,4874289422853817;45;HPC;2021-01-05 12:20:00;6500;1
2682;2;5;755;1923;Schnelllader;840;1000;0,473443686968532;45;HPC;2021-01-05 12:35:00;6515;1
2684;2;5;760;1925;Schnelllader;960;1000;0,4818090699028322;45;HPC;2021-01-05 12:40:00;6520;1
2685;2;5;760;1926;Schnelllader;960;1000;0,3974634781325628;45;HPC;2021-01-05 12:40:00;6520;1
2686;2;5;770;1927;Schnelllader;840;1000;0,4357077166990613;45;HPC;2021-01-05 12:50:00;6530;1
2687;2;5;780;1928;Schnelllader;960;1000;0,4717882703731668;45;HPC;2021-01-05 13:00:00;6540;1
2690;2;5;780;1931;Schnelllader;960;1000;0,4144148242399668;45;HPC;2021-01-05 13:00:00;6540;1
2695;2;5;800;1936;Schnelllader;840;1000;0,4326580184877733;45;HPC;2021-01-05 13:20:00;6560;1
2696;2;5;805;1937;Schnelllader;840;1000;0,4201158644269888;45;HPC;2021-01-05 13:25:00;6565;1
2699;2;5;805;1940;Schnelllader;960;1000;0,4465708980670243;45;HPC;2021-01-05 13:25:00;6565;1
2700;2;5;810;1941;Schnelllader;840;1000;0,4197446830826613;45;HPC;2021-01-05 13:30:00;6570;1
2707;2;5;825;1948;Schnelllader;720;1000;0,4254003651187883;45;HPC;2021-01-05 13:45:00;6585;1
2711;2;5;835;1952;Schnelllader;960;1000;0,424637987655049;45;HPC;2021-01-05 13:55:00;6595;1
2712;2;5;835;1953;Schnelllader;960;1000;0,3935385828715883;45;HPC;2021-01-05 13:55:00;6595;1
2714;2;5;835;1955;Schnelllader;840;1000;0,3803329157961578;45;HPC;2021-01-05 13:55:00;6595;1
2715;2;5;835;1956;Schnelllader;840;1000;0,4623296439128099;45;HPC;2021-01-05 13:55:00;6595;1
2719;2;5;845;1960;Schnelllader;840;1000;0,3832861084055243;45;HPC;2021-01-05 14:05:00;6605;1
2721;2;5;845;1962;Schnelllader;960;1000;0,4122736408607981;45;HPC;2021-01-05 14:05:00;6605;1
2722;2;5;845;1963;Schnelllader;960;1000;0,4515931575685588;45;HPC;2021-01-05 14:05:00;6605;1
2723;2;5;845;1964;Schnelllader;840;1000;0,4204143723127025;45;HPC;2021-01-05 14:05:00;6605;1
2726;2;5;865;1967;Schnelllader;840;1000;0,4275535170562629;45;HPC;2021-01-05 14:25:00;6625;1
2728;2;5;870;1969;Schnelllader;840;1000;0,4325301154929155;45;HPC;2021-01-05 14:30:00;6630;1
2729;2;5;870;1970;Schnelllader;960;1000;0,4247617418057637;45;HPC;2021-01-05 14:30:00;6630;1
2741;2;5;915;1982;Schnelllader;840;1000;0,4213635280671638;45;HPC;2021-01-05 15:15:00;6675;1
2747;2;5;930;1988;Schnelllader;960;1000;0,4113344109858993;45;HPC;2021-01-05 15:30:00;6690;1
2754;2;5;950;1995;Schnelllader;840;1000;0,4292156664945038;45;HPC;2021-01-05 15:50:00;6710;1
2755;2;5;950;1996;Schnelllader;840;1000;0,4034593491070988;45;HPC;2021-01-05 15:50:00;6710;1
2762;2;5;975;2003;Schnelllader;960;1000;0,4211809422899739;45;HPC;2021-01-05 16:15:00;6735;1
2765;2;5;985;2006;Schnelllader;960;1000;0,3530846339259633;45;HPC;2021-01-05 16:25:00;6745;1
2789;2;5;1060;2030;Schnelllader;960;1000;0,3634743070927274;45;HPC;2021-01-05 17:40:00;6820;1
2815;2;5;1110;2056;Schnelllader;960;1000;0,3607531096744885;45;HPC;2021-01-05 18:30:00;6870;1
2956;2;6;575;2197;Schnelllader;840;1000;0,4020016550379548;45;HPC;2021-01-06 09:35:00;7775;1
2958;2;6;600;2199;Schnelllader;720;1000;0,4468587079417147;45;HPC;2021-01-06 10:00:00;7800;1
2959;2;6;605;2200;Schnelllader;840;1000;0,4281753211996119;45;HPC;2021-01-06 10:05:00;7805;1
2960;2;6;610;2201;Schnelllader;720;1000;0,4257788873197197;45;HPC;2021-01-06 10:10:00;7810;1
2961;2;6;615;2202;Schnelllader;840;1000;0,5151131223316012;45;HPC;2021-01-06 10:15:00;7815;1
2962;2;6;625;2203;Schnelllader;600;1000;0,4875856810787874;45;HPC;2021-01-06 10:25:00;7825;1
2964;2;6;630;2205;Schnelllader;960;1000;0,5099888279308744;45;HPC;2021-01-06 10:30:00;7830;1
2965;2;6;645;2206;Schnelllader;840;1000;0,3992080904096608;45;HPC;2021-01-06 10:45:00;7845;1
2967;2;6;650;2208;Schnelllader;840;1000;0,4802461116802715;45;HPC;2021-01-06 10:50:00;7850;1
2968;2;6;660;2209;Schnelllader;720;1000;0,448720342716647;45;HPC;2021-01-06 11:00:00;7860;1
2970;2;6;675;2211;Schnelllader;960;1000;0,3785939958480958;45;HPC;2021-01-06 11:15:00;7875;1
2972;2;6;685;2213;Schnelllader;960;1000;0,4306317317886458;45;HPC;2021-01-06 11:25:00;7885;1
2973;2;6;695;2214;Schnelllader;960;1000;0,4546261956477284;45;HPC;2021-01-06 11:35:00;7895;1
2974;2;6;700;2215;Schnelllader;960;1000;0,3952254417893266;45;HPC;2021-01-06 11:40:00;7900;1
2975;2;6;705;2216;Schnelllader;840;1000;0,457921367959278;45;HPC;2021-01-06 11:45:00;7905;1
2976;2;6;710;2217;Schnelllader;720;1000;0,4675570600370319;45;HPC;2021-01-06 11:50:00;7910;1
2977;2;6;710;2218;Schnelllader;960;1000;0,4660188980968748;45;HPC;2021-01-06 11:50:00;7910;1
2978;2;6;720;2219;Schnelllader;960;1000;0,371791566363399;45;HPC;2021-01-06 12:00:00;7920;1
2980;2;6;730;2221;Schnelllader;960;1000;0,468387161491991;45;HPC;2021-01-06 12:10:00;7930;1
2982;2;6;750;2223;Schnelllader;840;1000;0,4409880400316658;45;HPC;2021-01-06 12:30:00;7950;1
2984;2;6;760;2225;Schnelllader;960;1000;0,4706197010343588;45;HPC;2021-01-06 12:40:00;7960;1
2986;2;6;775;2227;Schnelllader;960;1000;0,4750023761638251;45;HPC;2021-01-06 12:55:00;7975;1
2987;2;6;780;2228;Schnelllader;960;1000;0,4701219420317311;45;HPC;2021-01-06 13:00:00;7980;1
2988;2;6;785;2229;Schnelllader;840;1000;0,393060212933966;45;HPC;2021-01-06 13:05:00;7985;1
2990;2;6;790;2231;Schnelllader;840;1000;0,4515154006278292;45;HPC;2021-01-06 13:10:00;7990;1
2991;2;6;790;2232;Schnelllader;960;1000;0,4711524956690938;45;HPC;2021-01-06 13:10:00;7990;1
2994;2;6;805;2235;Schnelllader;840;1000;0,3834360231883907;45;HPC;2021-01-06 13:25:00;8005;1
2995;2;6;810;2236;Schnelllader;960;1000;0,3863114966452773;45;HPC;2021-01-06 13:30:00;8010;1
2999;2;6;840;2240;Schnelllader;960;1000;0,408711682653087;45;HPC;2021-01-06 14:00:00;8040;1
3000;2;6;850;2241;Schnelllader;960;1000;0,3934888654354929;45;HPC;2021-01-06 14:10:00;8050;1
3001;2;6;855;2242;Schnelllader;840;1000;0,3811615064533519;45;HPC;2021-01-06 14:15:00;8055;1
3007;2;6;880;2248;Schnelllader;960;1000;0,417020426600523;45;HPC;2021-01-06 14:40:00;8080;1
3010;2;6;885;2251;Schnelllader;960;1000;0,4160214652355375;45;HPC;2021-01-06 14:45:00;8085;1
3011;2;6;885;2252;Schnelllader;960;1000;0,4266212127493162;45;HPC;2021-01-06 14:45:00;8085;1
3014;2;6;895;2255;Schnelllader;960;1000;0,3943820543672168;45;HPC;2021-01-06 14:55:00;8095;1
3016;2;6;920;2257;Schnelllader;960;1000;0,4396828036965777;45;HPC;2021-01-06 15:20:00;8120;1
3022;2;6;940;2263;Schnelllader;840;1000;0,3952006252260391;45;HPC;2021-01-06 15:40:00;8140;1
3029;2;6;970;2270;Schnelllader;960;1000;0,3602980116249168;45;HPC;2021-01-06 16:10:00;8170;1
3036;2;6;1015;2277;Schnelllader;840;1000;0,3860968898627988;45;HPC;2021-01-06 16:55:00;8215;1
3057;2;6;1140;2298;Schnelllader;960;1000;0,3552925630167348;45;HPC;2021-01-06 19:00:00;8340;1
3108;2;7;750;2349;Schnelllader;720;1000;0,4519348516176147;45;HPC;2021-01-07 12:30:00;9390;1
3119;2;7;1115;2360;Schnelllader;960;1000;0,3605806632588226;45;HPC;2021-01-07 18:35:00;9755;1
760;2;1;5;1;Schnelllader;960;1000;0,1833131656964584;45;MCS;2021-01-01 00:05:00;5;1
762;2;1;15;3;Schnelllader;720;1000;0,2458689588175993;45;MCS;2021-01-01 00:15:00;15;1
772;2;1;350;13;Schnelllader;960;1000;0,1493647738403804;45;MCS;2021-01-01 05:50:00;350;1
775;2;1;490;16;Schnelllader;600;1000;0,4342058687940024;45;MCS;2021-01-01 08:10:00;490;1
782;2;1;570;23;Schnelllader;840;1000;0,3659733602444835;45;MCS;2021-01-01 09:30:00;570;1
784;2;1;575;25;Schnelllader;720;1000;0,3462037636582852;45;MCS;2021-01-01 09:35:00;575;1
786;2;1;580;27;Schnelllader;840;1000;0,3707499559640311;45;MCS;2021-01-01 09:40:00;580;1
792;2;1;595;33;Schnelllader;840;1000;0,3557024424642553;45;MCS;2021-01-01 09:55:00;595;1
795;2;1;605;36;Schnelllader;960;1000;0,3466360028163807;45;MCS;2021-01-01 10:05:00;605;1
798;2;1;605;39;Schnelllader;600;1000;0,4111746565265274;45;MCS;2021-01-01 10:05:00;605;1
809;2;1;625;50;Schnelllader;960;1000;0,3266639884454383;45;MCS;2021-01-01 10:25:00;625;1
814;2;1;640;55;Schnelllader;600;1000;0,4035285349837271;45;MCS;2021-01-01 10:40:00;640;1
815;2;1;645;56;Schnelllader;600;1000;0,3747628615582611;45;MCS;2021-01-01 10:45:00;645;1
821;2;1;650;62;Schnelllader;840;1000;0,3203413221461808;45;MCS;2021-01-01 10:50:00;650;1
832;2;1;680;73;Schnelllader;840;1000;0,3195958057319357;45;MCS;2021-01-01 11:20:00;680;1
833;2;1;685;74;Schnelllader;600;1000;0,3155442725001642;45;MCS;2021-01-01 11:25:00;685;1
837;2;1;690;78;Schnelllader;840;1000;0,3630008997817427;45;MCS;2021-01-01 11:30:00;690;1
838;2;1;695;79;Schnelllader;720;1000;0,4022154139420403;45;MCS;2021-01-01 11:35:00;695;1
841;2;1;695;82;Schnelllader;960;1000;0,3437185891469651;45;MCS;2021-01-01 11:35:00;695;1
842;2;1;695;83;Schnelllader;600;1000;0,3482812965986329;45;MCS;2021-01-01 11:35:00;695;1
843;2;1;695;84;Schnelllader;720;1000;0,3179052591485691;45;MCS;2021-01-01 11:35:00;695;1
845;2;1;705;86;Schnelllader;840;1000;0,3415247673409743;45;MCS;2021-01-01 11:45:00;705;1
847;2;1;705;88;Schnelllader;720;1000;0,3061104726733257;45;MCS;2021-01-01 11:45:00;705;1
849;2;1;705;90;Schnelllader;840;1000;0,3436665877413599;45;MCS;2021-01-01 11:45:00;705;1
850;2;1;705;91;Schnelllader;840;1000;0,36009233297945;45;MCS;2021-01-01 11:45:00;705;1
854;2;1;715;95;Schnelllader;720;1000;0,3550638216931707;45;MCS;2021-01-01 11:55:00;715;1
856;2;1;720;97;Schnelllader;720;1000;0,3779673251004313;45;MCS;2021-01-01 12:00:00;720;1
859;2;1;725;100;Schnelllader;840;1000;0,3123724150552327;45;MCS;2021-01-01 12:05:00;725;1
860;2;1;725;101;Schnelllader;960;1000;0,3243201807302345;45;MCS;2021-01-01 12:05:00;725;1
861;2;1;730;102;Schnelllader;840;1000;0,3087389717908732;45;MCS;2021-01-01 12:10:00;730;1
862;2;1;730;103;Schnelllader;720;1000;0,3563885024510054;45;MCS;2021-01-01 12:10:00;730;1
866;2;1;740;107;Schnelllader;960;1000;0,3131784776132026;45;MCS;2021-01-01 12:20:00;740;1
875;2;1;755;116;Schnelllader;600;1000;0,3426495384261566;45;MCS;2021-01-01 12:35:00;755;1
876;2;1;760;117;Schnelllader;960;1000;0,3180919494446647;45;MCS;2021-01-01 12:40:00;760;1
881;2;1;770;122;Schnelllader;720;1000;0,3788986710013027;45;MCS;2021-01-01 12:50:00;770;1
883;2;1;770;124;Schnelllader;600;1000;0,3294762536013531;45;MCS;2021-01-01 12:50:00;770;1
885;2;1;775;126;Schnelllader;840;1000;0,2832707251430936;45;MCS;2021-01-01 12:55:00;775;1
888;2;1;780;129;Schnelllader;600;1000;0,3490691093538185;45;MCS;2021-01-01 13:00:00;780;1
890;2;1;785;131;Schnelllader;720;1000;0,3714473017911084;45;MCS;2021-01-01 13:05:00;785;1
891;2;1;785;132;Schnelllader;960;1000;0,2879992025149823;45;MCS;2021-01-01 13:05:00;785;1
892;2;1;785;133;Schnelllader;960;1000;0,2852386827918458;45;MCS;2021-01-01 13:05:00;785;1
893;2;1;790;134;Schnelllader;600;1000;0,3108049872926388;45;MCS;2021-01-01 13:10:00;790;1
896;2;1;795;137;Schnelllader;960;1000;0,2948185533591542;45;MCS;2021-01-01 13:15:00;795;1
897;2;1;795;138;Schnelllader;720;1000;0,3617656357077662;45;MCS;2021-01-01 13:15:00;795;1
899;2;1;800;140;Schnelllader;840;1000;0,2892019688280483;45;MCS;2021-01-01 13:20:00;800;1
904;2;1;815;145;Schnelllader;960;1000;0,3411048335905436;45;MCS;2021-01-01 13:35:00;815;1
905;2;1;820;146;Schnelllader;960;1000;0,3341733636642278;45;MCS;2021-01-01 13:40:00;820;1
906;2;1;820;147;Schnelllader;720;1000;0,2989188288163817;45;MCS;2021-01-01 13:40:00;820;1
907;2;1;820;148;Schnelllader;960;1000;0,3221423284310882;45;MCS;2021-01-01 13:40:00;820;1
908;2;1;825;149;Schnelllader;720;1000;0,3877121870757571;45;MCS;2021-01-01 13:45:00;825;1
909;2;1;825;150;Schnelllader;960;1000;0,3159946809991905;45;MCS;2021-01-01 13:45:00;825;1
914;2;1;855;155;Schnelllader;960;1000;0,2721688898894321;45;MCS;2021-01-01 14:15:00;855;1
917;2;1;860;158;Schnelllader;600;1000;0,3916868023402136;45;MCS;2021-01-01 14:20:00;860;1
919;2;1;865;160;Schnelllader;960;1000;0,3381557601308648;45;MCS;2021-01-01 14:25:00;865;1
920;2;1;865;161;Schnelllader;600;1000;0,273329866934321;45;MCS;2021-01-01 14:25:00;865;1
922;2;1;875;163;Schnelllader;960;1000;0,3415458272039409;45;MCS;2021-01-01 14:35:00;875;1
923;2;1;880;164;Schnelllader;840;1000;0,3274561540431082;45;MCS;2021-01-01 14:40:00;880;1
925;2;1;885;166;Schnelllader;720;1000;0,2533011598320842;45;MCS;2021-01-01 14:45:00;885;1
926;2;1;885;167;Schnelllader;960;1000;0,3108977646416243;45;MCS;2021-01-01 14:45:00;885;1
927;2;1;885;168;Schnelllader;840;1000;0,3506650960002364;45;MCS;2021-01-01 14:45:00;885;1
928;2;1;885;169;Schnelllader;600;1000;0,2615703817055206;45;MCS;2021-01-01 14:45:00;885;1
931;2;1;890;172;Schnelllader;840;1000;0,2793751922678823;45;MCS;2021-01-01 14:50:00;890;1
933;2;1;905;174;Schnelllader;960;1000;0,3030944852740007;45;MCS;2021-01-01 15:05:00;905;1
935;2;1;910;176;Schnelllader;960;1000;0,2852564035735251;45;MCS;2021-01-01 15:10:00;910;1
936;2;1;915;177;Schnelllader;600;1000;0,3013265458087356;45;MCS;2021-01-01 15:15:00;915;1
937;2;1;920;178;Schnelllader;720;1000;0,3507409624820008;45;MCS;2021-01-01 15:20:00;920;1
938;2;1;920;179;Schnelllader;960;1000;0,3217107363979926;45;MCS;2021-01-01 15:20:00;920;1
939;2;1;925;180;Schnelllader;960;1000;0,3104554078061015;45;MCS;2021-01-01 15:25:00;925;1
941;2;1;930;182;Schnelllader;720;1000;0,3113156923049746;45;MCS;2021-01-01 15:30:00;930;1
943;2;1;940;184;Schnelllader;960;1000;0,2661925419176419;45;MCS;2021-01-01 15:40:00;940;1
944;2;1;945;185;Schnelllader;960;1000;0,3227228379537532;45;MCS;2021-01-01 15:45:00;945;1
945;2;1;945;186;Schnelllader;600;1000;0,2860203078359217;45;MCS;2021-01-01 15:45:00;945;1
947;2;1;950;188;Schnelllader;840;1000;0,3589567725578805;45;MCS;2021-01-01 15:50:00;950;1
948;2;1;950;189;Schnelllader;960;1000;0,3416663886511427;45;MCS;2021-01-01 15:50:00;950;1
949;2;1;955;190;Schnelllader;960;1000;0,3076659815839204;45;MCS;2021-01-01 15:55:00;955;1
950;2;1;955;191;Schnelllader;720;1000;0,2698271795506696;45;MCS;2021-01-01 15:55:00;955;1
951;2;1;965;192;Schnelllader;720;1000;0,2891119824411861;45;MCS;2021-01-01 16:05:00;965;1
952;2;1;970;193;Schnelllader;600;1000;0,3657179826985214;45;MCS;2021-01-01 16:10:00;970;1
954;2;1;980;195;Schnelllader;720;1000;0,2817366431031948;45;MCS;2021-01-01 16:20:00;980;1
956;2;1;990;197;Schnelllader;960;1000;0,2630624215644866;45;MCS;2021-01-01 16:30:00;990;1
957;2;1;990;198;Schnelllader;600;1000;0,4190355673524589;45;MCS;2021-01-01 16:30:00;990;1
959;2;1;1005;200;Schnelllader;600;1000;0,4012573895152473;45;MCS;2021-01-01 16:45:00;1005;1
960;2;1;1005;201;Schnelllader;960;1000;0,2962331412253991;45;MCS;2021-01-01 16:45:00;1005;1
961;2;1;1010;202;Schnelllader;720;1000;0,4129962230349617;45;MCS;2021-01-01 16:50:00;1010;1
963;2;1;1015;204;Schnelllader;600;1000;0,3431804634909486;45;MCS;2021-01-01 16:55:00;1015;1
965;2;1;1015;206;Schnelllader;960;1000;0,2692804055715083;45;MCS;2021-01-01 16:55:00;1015;1
967;2;1;1020;208;Schnelllader;960;1000;0,2447190149600198;45;MCS;2021-01-01 17:00:00;1020;1
968;2;1;1025;209;Schnelllader;720;1000;0,3074563608325963;45;MCS;2021-01-01 17:05:00;1025;1
972;2;1;1035;213;Schnelllader;960;1000;0,2427399487617131;45;MCS;2021-01-01 17:15:00;1035;1
973;2;1;1040;214;Schnelllader;840;1000;0,2638762348510837;45;MCS;2021-01-01 17:20:00;1040;1
974;2;1;1040;215;Schnelllader;960;1000;0,335256430727528;45;MCS;2021-01-01 17:20:00;1040;1
976;2;1;1045;217;Schnelllader;840;1000;0,3285558498905381;45;MCS;2021-01-01 17:25:00;1045;1
978;2;1;1045;219;Schnelllader;960;1000;0,2890303381733396;45;MCS;2021-01-01 17:25:00;1045;1
979;2;1;1050;220;Schnelllader;600;1000;0,2543863360631059;45;MCS;2021-01-01 17:30:00;1050;1
980;2;1;1050;221;Schnelllader;840;1000;0,2724912314297424;45;MCS;2021-01-01 17:30:00;1050;1
982;2;1;1055;223;Schnelllader;960;1000;0,2795105774040242;45;MCS;2021-01-01 17:35:00;1055;1
983;2;1;1055;224;Schnelllader;840;1000;0,2327105935156721;45;MCS;2021-01-01 17:35:00;1055;1
984;2;1;1055;225;Schnelllader;840;1000;0,3491413915396457;45;MCS;2021-01-01 17:35:00;1055;1
988;2;1;1070;229;Schnelllader;960;1000;0,345811352323078;45;MCS;2021-01-01 17:50:00;1070;1
992;2;1;1075;233;Schnelllader;720;1000;0,2115379243243731;45;MCS;2021-01-01 17:55:00;1075;1
993;2;1;1075;234;Schnelllader;960;1000;0,2114406452329405;45;MCS;2021-01-01 17:55:00;1075;1
994;2;1;1075;235;Schnelllader;960;1000;0,3210014834158971;45;MCS;2021-01-01 17:55:00;1075;1
1000;2;1;1080;241;Schnelllader;720;1000;0,2158782972663553;45;MCS;2021-01-01 18:00:00;1080;1
1003;2;1;1085;244;Schnelllader;840;1000;0,2456680631638166;45;MCS;2021-01-01 18:05:00;1085;1
1005;2;1;1090;246;Schnelllader;960;1000;0,3014773257530725;45;MCS;2021-01-01 18:10:00;1090;1
1006;2;1;1090;247;Schnelllader;840;1000;0,1966108323160741;45;MCS;2021-01-01 18:10:00;1090;1
1012;2;1;1100;253;Schnelllader;840;1000;0,2729054771147739;45;MCS;2021-01-01 18:20:00;1100;1
1013;2;1;1100;254;Schnelllader;840;1000;0,3133463449434872;45;MCS;2021-01-01 18:20:00;1100;1
1014;2;1;1105;255;Schnelllader;960;1000;0,2191700574601677;45;MCS;2021-01-01 18:25:00;1105;1
1015;2;1;1105;256;Schnelllader;960;1000;0,25372546875267;45;MCS;2021-01-01 18:25:00;1105;1
1017;2;1;1110;258;Schnelllader;960;1000;0,3367834786708051;45;MCS;2021-01-01 18:30:00;1110;1
1019;2;1;1115;260;Schnelllader;600;1000;0,2513173590522233;45;MCS;2021-01-01 18:35:00;1115;1
1020;2;1;1120;261;Schnelllader;600;1000;0,2781046017763781;45;MCS;2021-01-01 18:40:00;1120;1
1021;2;1;1120;262;Schnelllader;960;1000;0,2187342872473923;45;MCS;2021-01-01 18:40:00;1120;1
1025;2;1;1125;266;Schnelllader;960;1000;0,2055031928132949;45;MCS;2021-01-01 18:45:00;1125;1
1026;2;1;1130;267;Schnelllader;960;1000;0,315308103134011;45;MCS;2021-01-01 18:50:00;1130;1
1028;2;1;1135;269;Schnelllader;840;1000;0,336784296375223;45;MCS;2021-01-01 18:55:00;1135;1
1029;2;1;1135;270;Schnelllader;600;1000;0,3436311074729765;45;MCS;2021-01-01 18:55:00;1135;1
1030;2;1;1135;271;Schnelllader;840;1000;0,2857921055425158;45;MCS;2021-01-01 18:55:00;1135;1
1031;2;1;1135;272;Schnelllader;840;1000;0,2819791329071884;45;MCS;2021-01-01 18:55:00;1135;1
1032;2;1;1140;273;Schnelllader;960;1000;0,2723991518007143;45;MCS;2021-01-01 19:00:00;1140;1
1036;2;1;1145;277;Schnelllader;600;1000;0,2365516649185411;45;MCS;2021-01-01 19:05:00;1145;1
1037;2;1;1145;278;Schnelllader;960;1000;0,270269084613531;45;MCS;2021-01-01 19:05:00;1145;1
1040;2;1;1150;281;Schnelllader;840;1000;0,2672839032803165;45;MCS;2021-01-01 19:10:00;1150;1
1041;2;1;1150;282;Schnelllader;720;1000;0,2331535136502714;45;MCS;2021-01-01 19:10:00;1150;1
1042;2;1;1150;283;Schnelllader;840;1000;0,3194172954533396;45;MCS;2021-01-01 19:10:00;1150;1
1043;2;1;1150;284;Schnelllader;840;1000;0,356374428962147;45;MCS;2021-01-01 19:10:00;1150;1
1044;2;1;1150;285;Schnelllader;720;1000;0,3595797587559239;45;MCS;2021-01-01 19:10:00;1150;1
1047;2;1;1155;288;Schnelllader;960;1000;0,2266935797584998;45;MCS;2021-01-01 19:15:00;1155;1
1049;2;1;1160;290;Schnelllader;840;1000;0,2309519744829106;45;MCS;2021-01-01 19:20:00;1160;1
1051;2;1;1160;292;Schnelllader;720;1000;0,2142481205912984;45;MCS;2021-01-01 19:20:00;1160;1
1052;2;1;1160;293;Schnelllader;960;1000;0,3397967610083535;45;MCS;2021-01-01 19:20:00;1160;1
1060;2;1;1170;301;Schnelllader;960;1000;0,2816860632155695;45;MCS;2021-01-01 19:30:00;1170;1
1061;2;1;1175;302;Schnelllader;960;1000;0,1713130210382946;45;MCS;2021-01-01 19:35:00;1175;1
1062;2;1;1175;303;Schnelllader;960;1000;0,3425124675322568;45;MCS;2021-01-01 19:35:00;1175;1
1064;2;1;1175;305;Schnelllader;840;1000;0,3239055589309435;45;MCS;2021-01-01 19:35:00;1175;1
1065;2;1;1175;306;Schnelllader;960;1000;0,3317917015105041;45;MCS;2021-01-01 19:35:00;1175;1
1066;2;1;1175;307;Schnelllader;840;1000;0,3410696002239791;45;MCS;2021-01-01 19:35:00;1175;1
1067;2;1;1175;308;Schnelllader;960;1000;0,3104418763819274;45;MCS;2021-01-01 19:35:00;1175;1
1068;2;1;1180;309;Schnelllader;960;1000;0,2576882700624848;45;MCS;2021-01-01 19:40:00;1180;1
1073;2;1;1190;314;Schnelllader;960;1000;0,305298565333845;45;MCS;2021-01-01 19:50:00;1190;1
1074;2;1;1190;315;Schnelllader;960;1000;0,2895208228474917;45;MCS;2021-01-01 19:50:00;1190;1
